Region,AgeVariable,Year,AvgDisposibleIncome
Köping,20-24 years,2016,3.7
Köping,20-24 years,2017,3.8
Köping,20-24 years,2018,3.9
Köping,20-24 years,2019,3.8
Köping,20-24 years,2020,3.6
Köping,20-24 years,2021,4.0
Köping,20-24 years,2022,4.2
Köping,20-24 years,2023,3.5
Köping,age 25-34 years,1997,3.3
Köping,age 25-34 years,1998,3.4
Köping,age 25-34 years,1999,3.5
Köping,age 25-34 years,2000,3.9
Köping,age 25-34 years,2001,4.3
Köping,age 25-34 years,2002,3.9
Köping,age 25-34 years,2003,3.9
Köping,age 25-34 years,2004,3.9
Köping,age 25-34 years,2005,4.0
Köping,age 25-34 years,2006,4.2
Köping,age 25-34 years,2007,4.3
Köping,age 25-34 years,2008,4.4
Köping,age 25-34 years,2009,4.1
Köping,age 25-34 years,2010,4.3
Köping,age 25-34 years,2011,4.5
Köping,age 25-34 years,2012,4.5
Köping,age 25-34 years,2013,4.5
Köping,age 25-34 years,2014,4.6
Köping,age 25-34 years,2015,4.8
Köping,age 25-34 years,2016,4.9
Köping,age 25-34 years,2017,5.0
Köping,age 25-34 years,2018,5.1
Köping,age 25-34 years,2019,5.1
Köping,age 25-34 years,2020,5.1
Köping,age 25-34 years,2021,5.4
Köping,age 25-34 years,2022,5.5
Köping,age 25-34 years,2023,4.7
Köping,age 35-44 years,1997,3.7
Köping,age 35-44 years,1998,3.9
Köping,age 35-44 years,1999,4.0
Köping,age 35-44 years,2000,4.4
Köping,age 35-44 years,2001,4.4
Köping,age 35-44 years,2002,4.6
Köping,age 35-44 years,2003,4.6
Köping,age 35-44 years,2004,4.7
Köping,age 35-44 years,2005,4.9
Köping,age 35-44 years,2006,5.1
Köping,age 35-44 years,2007,5.5
Köping,age 35-44 years,2008,5.4
Köping,age 35-44 years,2009,5.2
Köping,age 35-44 years,2010,5.4
Köping,age 35-44 years,2011,5.7
Köping,age 35-44 years,2012,5.9
Köping,age 35-44 years,2013,5.5
Köping,age 35-44 years,2014,5.7
Köping,age 35-44 years,2015,5.8
Köping,age 35-44 years,2016,6.0
Köping,age 35-44 years,2017,6.1
Köping,age 35-44 years,2018,6.1
Köping,age 35-44 years,2019,6.1
Köping,age 35-44 years,2020,6.1
Köping,age 35-44 years,2021,6.4
Köping,age 35-44 years,2022,6.5
Köping,age 35-44 years,2023,5.7
Köping,age 45-54 years,1997,3.7
Köping,age 45-54 years,1998,3.8
Köping,age 45-54 years,1999,4.0
Köping,age 45-54 years,2000,4.4
Köping,age 45-54 years,2001,4.4
Köping,age 45-54 years,2002,4.5
Köping,age 45-54 years,2003,4.6
Köping,age 45-54 years,2004,4.6
Köping,age 45-54 years,2005,4.8
Köping,age 45-54 years,2006,5.0
Köping,age 45-54 years,2007,5.3
Köping,age 45-54 years,2008,5.5
Köping,age 45-54 years,2009,5.3
Köping,age 45-54 years,2010,5.5
Köping,age 45-54 years,2011,5.8
Köping,age 45-54 years,2012,5.9
Köping,age 45-54 years,2013,5.8
Köping,age 45-54 years,2014,6.2
Köping,age 45-54 years,2015,6.3
Köping,age 45-54 years,2016,6.4
Köping,age 45-54 years,2017,6.5
Köping,age 45-54 years,2018,6.6
Köping,age 45-54 years,2019,6.7
Köping,age 45-54 years,2020,6.5
Köping,age 45-54 years,2021,6.9
Köping,age 45-54 years,2022,7.1
Köping,age 45-54 years,2023,6.0
Köping,age 55-64 years,1997,3.5
Köping,age 55-64 years,1998,3.6
Köping,age 55-64 years,1999,3.8
Köping,age 55-64 years,2000,4.1
Köping,age 55-64 years,2001,4.7
Köping,age 55-64 years,2002,4.4
Köping,age 55-64 years,2003,4.4
Köping,age 55-64 years,2004,4.5
Köping,age 55-64 years,2005,4.7
Köping,age 55-64 years,2006,4.9
Köping,age 55-64 years,2007,5.1
Köping,age 55-64 years,2008,5.3
Köping,age 55-64 years,2009,5.3
Köping,age 55-64 years,2010,5.3
Köping,age 55-64 years,2011,5.4
Köping,age 55-64 years,2012,5.4
Köping,age 55-64 years,2013,5.6
Köping,age 55-64 years,2014,5.7
Köping,age 55-64 years,2015,6.0
Köping,age 55-64 years,2016,5.9
Köping,age 55-64 years,2017,6.2
Köping,age 55-64 years,2018,6.2
Köping,age 55-64 years,2019,6.3
Köping,age 55-64 years,2020,6.4
Köping,age 55-64 years,2021,6.7
Köping,age 55-64 years,2022,7.1
Köping,age 55-64 years,2023,5.9
Arboga,all 20-64 years of age,1997,3.5
Arboga,all 20-64 years of age,1998,3.6
Arboga,all 20-64 years of age,1999,3.8
Arboga,all 20-64 years of age,2000,4.4
Arboga,all 20-64 years of age,2001,4.1
Arboga,all 20-64 years of age,2002,4.2
Arboga,all 20-64 years of age,2003,4.3
Arboga,all 20-64 years of age,2004,4.3
Arboga,all 20-64 years of age,2005,4.5
Arboga,all 20-64 years of age,2006,4.6
Arboga,all 20-64 years of age,2007,4.9
Arboga,all 20-64 years of age,2008,5.0
Arboga,all 20-64 years of age,2009,4.7
Arboga,all 20-64 years of age,2010,4.9
Arboga,all 20-64 years of age,2011,5.1
Arboga,all 20-64 years of age,2012,5.3
Arboga,all 20-64 years of age,2013,5.1
Arboga,all 20-64 years of age,2014,5.2
Arboga,all 20-64 years of age,2015,5.3
Arboga,all 20-64 years of age,2016,5.5
Arboga,all 20-64 years of age,2017,5.7
Arboga,all 20-64 years of age,2018,5.7
Arboga,all 20-64 years of age,2019,5.9
Arboga,all 20-64 years of age,2020,5.7
Arboga,all 20-64 years of age,2021,6.0
Arboga,all 20-64 years of age,2022,6.2
Arboga,all 20-64 years of age,2023,5.5
Arboga,20-24 years,1997,2.1
Arboga,20-24 years,1998,2.2
Arboga,20-24 years,1999,2.3
Arboga,20-24 years,2000,2.5
Arboga,20-24 years,2001,2.6
Arboga,20-24 years,2002,2.7
Arboga,20-24 years,2003,2.7
Arboga,20-24 years,2004,2.7
Arboga,20-24 years,2005,2.8
Arboga,20-24 years,2006,2.9
Arboga,20-24 years,2007,3.1
Arboga,20-24 years,2008,3.0
Arboga,20-24 years,2009,2.6
Arboga,20-24 years,2010,2.7
Arboga,20-24 years,2011,2.9
Arboga,20-24 years,2012,3.0
Arboga,20-24 years,2013,3.1
Arboga,20-24 years,2014,3.1
Arboga,20-24 years,2015,3.3
Arboga,20-24 years,2016,3.4
Arboga,20-24 years,2017,3.5
Arboga,20-24 years,2018,3.6
Arboga,20-24 years,2019,3.6
Arboga,20-24 years,2020,3.5
Arboga,20-24 years,2021,3.7
Arboga,20-24 years,2022,3.9
Arboga,20-24 years,2023,3.3
Arboga,age 25-34 years,1997,3.3
Arboga,age 25-34 years,1998,3.3
Arboga,age 25-34 years,1999,3.5
Arboga,age 25-34 years,2000,3.7
Arboga,age 25-34 years,2001,3.8
Arboga,age 25-34 years,2002,3.9
Arboga,age 25-34 years,2003,3.9
Arboga,age 25-34 years,2004,3.8
Arboga,age 25-34 years,2005,3.9
Arboga,age 25-34 years,2006,4.1
Arboga,age 25-34 years,2007,4.3
Arboga,age 25-34 years,2008,4.4
Arboga,age 25-34 years,2009,4.2
Arboga,age 25-34 years,2010,4.3
Arboga,age 25-34 years,2011,4.4
Arboga,age 25-34 years,2012,4.4
Arboga,age 25-34 years,2013,4.3
Arboga,age 25-34 years,2014,4.3
Arboga,age 25-34 years,2015,4.4
Arboga,age 25-34 years,2016,4.6
Arboga,age 25-34 years,2017,4.8
Arboga,age 25-34 years,2018,4.9
Arboga,age 25-34 years,2019,4.9
Arboga,age 25-34 years,2020,4.9
Arboga,age 25-34 years,2021,5.2
Arboga,age 25-34 years,2022,5.4
Arboga,age 25-34 years,2023,4.7
Arboga,age 35-44 years,1997,3.7
Arboga,age 35-44 years,1998,3.8
Arboga,age 35-44 years,1999,3.9
Arboga,age 35-44 years,2000,4.3
Arboga,age 35-44 years,2001,4.4
Arboga,age 35-44 years,2002,4.5
Arboga,age 35-44 years,2003,4.5
Arboga,age 35-44 years,2004,4.6
Arboga,age 35-44 years,2005,4.8
Arboga,age 35-44 years,2006,4.9
Arboga,age 35-44 years,2007,5.2
Arboga,age 35-44 years,2008,5.4
Arboga,age 35-44 years,2009,5.2
Arboga,age 35-44 years,2010,5.4
Arboga,age 35-44 years,2011,5.5
Arboga,age 35-44 years,2012,5.5
Arboga,age 35-44 years,2013,5.6
Arboga,age 35-44 years,2014,5.8
Arboga,age 35-44 years,2015,6.0
Arboga,age 35-44 years,2016,6.0
Arboga,age 35-44 years,2017,6.2
Arboga,age 35-44 years,2018,6.3
Arboga,age 35-44 years,2019,6.1
Arboga,age 35-44 years,2020,6.1
Arboga,age 35-44 years,2021,6.4
Arboga,age 35-44 years,2022,6.7
Arboga,age 35-44 years,2023,5.8
Arboga,age 45-54 years,1997,3.9
Arboga,age 45-54 years,1998,4.1
Arboga,age 45-54 years,1999,4.4
Arboga,age 45-54 years,2000,5.8
Arboga,age 45-54 years,2001,4.5
Arboga,age 45-54 years,2002,4.7
Arboga,age 45-54 years,2003,4.6
Arboga,age 45-54 years,2004,4.7
Arboga,age 45-54 years,2005,4.8
Arboga,age 45-54 years,2006,4.9
Arboga,age 45-54 years,2007,5.3
Arboga,age 45-54 years,2008,5.4
Arboga,age 45-54 years,2009,5.2
Arboga,age 45-54 years,2010,5.5
Arboga,age 45-54 years,2011,5.7
Arboga,age 45-54 years,2012,5.7
Arboga,age 45-54 years,2013,5.6
Arboga,age 45-54 years,2014,5.9
Arboga,age 45-54 years,2015,6.1
Arboga,age 45-54 years,2016,6.2
Arboga,age 45-54 years,2017,6.5
Arboga,age 45-54 years,2018,6.5
Arboga,age 45-54 years,2019,6.9
Arboga,age 45-54 years,2020,6.6
Arboga,age 45-54 years,2021,6.9
Arboga,age 45-54 years,2022,7.2
Arboga,age 45-54 years,2023,6.5
Arboga,age 55-64 years,1997,3.7
Arboga,age 55-64 years,1998,3.7
Arboga,age 55-64 years,1999,3.9
Arboga,age 55-64 years,2000,4.2
Arboga,age 55-64 years,2001,4.1
Arboga,age 55-64 years,2002,4.2
Arboga,age 55-64 years,2003,4.4
Arboga,age 55-64 years,2004,4.4
Arboga,age 55-64 years,2005,4.9
Arboga,age 55-64 years,2006,4.9
Arboga,age 55-64 years,2007,5.4
Arboga,age 55-64 years,2008,5.4
Arboga,age 55-64 years,2009,5.1
Arboga,age 55-64 years,2010,5.3
Arboga,age 55-64 years,2011,5.6
Arboga,age 55-64 years,2012,6.3
Arboga,age 55-64 years,2013,5.6
Arboga,age 55-64 years,2014,5.8
Arboga,age 55-64 years,2015,5.8
Arboga,age 55-64 years,2016,5.9
Arboga,age 55-64 years,2017,6.1
Arboga,age 55-64 years,2018,6.2
Arboga,age 55-64 years,2019,6.5
Arboga,age 55-64 years,2020,6.2
Arboga,age 55-64 years,2021,6.4
Arboga,age 55-64 years,2022,6.6
Arboga,age 55-64 years,2023,5.9
Vansbro,all 20-64 years of age,1997,3.2
Vansbro,all 20-64 years of age,1998,3.3
Vansbro,all 20-64 years of age,1999,3.6
Vansbro,all 20-64 years of age,2000,3.7
Vansbro,all 20-64 years of age,2001,3.8
Vansbro,all 20-64 years of age,2002,3.9
Vansbro,all 20-64 years of age,2003,3.9
Vansbro,all 20-64 years of age,2004,3.9
Vansbro,all 20-64 years of age,2005,4.1
Vansbro,all 20-64 years of age,2006,4.5
Vansbro,all 20-64 years of age,2007,4.5
Vansbro,all 20-64 years of age,2008,4.6
Vansbro,all 20-64 years of age,2009,4.4
Vansbro,all 20-64 years of age,2010,4.6
Vansbro,all 20-64 years of age,2011,4.7
Vansbro,all 20-64 years of age,2012,4.7
Vansbro,all 20-64 years of age,2013,4.7
Vansbro,all 20-64 years of age,2014,5.1
Vansbro,all 20-64 years of age,2015,5.1
Vansbro,all 20-64 years of age,2016,5.3
Vansbro,all 20-64 years of age,2017,5.4
Vansbro,all 20-64 years of age,2018,5.5
Vansbro,all 20-64 years of age,2019,5.4
Vansbro,all 20-64 years of age,2020,5.7
Vansbro,all 20-64 years of age,2021,5.9
Vansbro,all 20-64 years of age,2022,6.5
Vansbro,all 20-64 years of age,2023,5.3
Vansbro,20-24 years,1997,2.4
Vansbro,20-24 years,1998,2.4
Vansbro,20-24 years,1999,2.5
Vansbro,20-24 years,2000,2.6
Vansbro,20-24 years,2001,2.7
Vansbro,20-24 years,2002,2.9
Vansbro,20-24 years,2003,2.8
Vansbro,20-24 years,2004,2.7
Vansbro,20-24 years,2005,2.7
Vansbro,20-24 years,2006,2.8
Vansbro,20-24 years,2007,3.1
Vansbro,20-24 years,2008,3.0
Vansbro,20-24 years,2009,2.7
Vansbro,20-24 years,2010,3.0
Vansbro,20-24 years,2011,3.2
Vansbro,20-24 years,2012,3.0
Vansbro,20-24 years,2013,3.0
Vansbro,20-24 years,2014,3.2
Vansbro,20-24 years,2015,3.5
Vansbro,20-24 years,2016,3.7
Vansbro,20-24 years,2017,4.0
Vansbro,20-24 years,2018,4.0
Vansbro,20-24 years,2019,3.9
Vansbro,20-24 years,2020,4.3
Vansbro,20-24 years,2021,4.4
Vansbro,20-24 years,2022,4.5
Vansbro,20-24 years,2023,3.8
Vansbro,age 25-34 years,1997,3.1
Vansbro,age 25-34 years,1998,3.2
Vansbro,age 25-34 years,1999,3.4
Vansbro,age 25-34 years,2000,3.6
Vansbro,age 25-34 years,2001,3.7
Vansbro,age 25-34 years,2002,3.8
Vansbro,age 25-34 years,2003,3.8
Vansbro,age 25-34 years,2004,3.7
Vansbro,age 25-34 years,2005,3.8
Vansbro,age 25-34 years,2006,4.0
Vansbro,age 25-34 years,2007,4.1
Vansbro,age 25-34 years,2008,4.2
Vansbro,age 25-34 years,2009,4.0
Vansbro,age 25-34 years,2010,4.2
Vansbro,age 25-34 years,2011,4.2
Vansbro,age 25-34 years,2012,4.2
Vansbro,age 25-34 years,2013,4.1
Vansbro,age 25-34 years,2014,4.3
Vansbro,age 25-34 years,2015,4.4
Vansbro,age 25-34 years,2016,4.6
Vansbro,age 25-34 years,2017,4.7
Vansbro,age 25-34 years,2018,4.9
Vansbro,age 25-34 years,2019,4.9
Vansbro,age 25-34 years,2020,5.1
Vansbro,age 25-34 years,2021,5.4
Vansbro,age 25-34 years,2022,5.6
Vansbro,age 25-34 years,2023,4.8
Vansbro,age 35-44 years,1997,3.5
Vansbro,age 35-44 years,1998,3.6
Vansbro,age 35-44 years,1999,3.8
Vansbro,age 35-44 years,2000,4.0
Vansbro,age 35-44 years,2001,4.2
Vansbro,age 35-44 years,2002,4.2
Vansbro,age 35-44 years,2003,4.2
Vansbro,age 35-44 years,2004,4.2
Vansbro,age 35-44 years,2005,4.3
Vansbro,age 35-44 years,2006,5.0
Vansbro,age 35-44 years,2007,4.7
Vansbro,age 35-44 years,2008,4.7
Vansbro,age 35-44 years,2009,4.7
Vansbro,age 35-44 years,2010,4.9
Vansbro,age 35-44 years,2011,4.9
Vansbro,age 35-44 years,2012,4.9
Vansbro,age 35-44 years,2013,5.0
Vansbro,age 35-44 years,2014,5.2
Vansbro,age 35-44 years,2015,5.4
Vansbro,age 35-44 years,2016,5.6
Vansbro,age 35-44 years,2017,5.7
Vansbro,age 35-44 years,2018,5.9
Vansbro,age 35-44 years,2019,5.8
Vansbro,age 35-44 years,2020,6.0
Vansbro,age 35-44 years,2021,6.3
Vansbro,age 35-44 years,2022,6.6
Vansbro,age 35-44 years,2023,5.5
Vansbro,age 45-54 years,1997,3.4
Vansbro,age 45-54 years,1998,3.5
Vansbro,age 45-54 years,1999,3.8
Vansbro,age 45-54 years,2000,3.8
Vansbro,age 45-54 years,2001,4.0
Vansbro,age 45-54 years,2002,4.2
Vansbro,age 45-54 years,2003,4.2
Vansbro,age 45-54 years,2004,4.2
Vansbro,age 45-54 years,2005,4.4
Vansbro,age 45-54 years,2006,4.9
Vansbro,age 45-54 years,2007,5.2
Vansbro,age 45-54 years,2008,5.2
Vansbro,age 45-54 years,2009,4.8
Vansbro,age 45-54 years,2010,5.0
Vansbro,age 45-54 years,2011,5.2
Vansbro,age 45-54 years,2012,5.1
Vansbro,age 45-54 years,2013,5.1
Vansbro,age 45-54 years,2014,6.0
Vansbro,age 45-54 years,2015,5.6
Vansbro,age 45-54 years,2016,5.6
Vansbro,age 45-54 years,2017,5.7
Vansbro,age 45-54 years,2018,5.9
Vansbro,age 45-54 years,2019,5.9
Vansbro,age 45-54 years,2020,6.1
Vansbro,age 45-54 years,2021,6.6
Vansbro,age 45-54 years,2022,6.7
Vansbro,age 45-54 years,2023,6.0
Vansbro,age 55-64 years,1997,3.2
Vansbro,age 55-64 years,1998,3.2
Vansbro,age 55-64 years,1999,3.8
Vansbro,age 55-64 years,2000,3.6
Vansbro,age 55-64 years,2001,3.7
Vansbro,age 55-64 years,2002,3.8
Vansbro,age 55-64 years,2003,3.9
Vansbro,age 55-64 years,2004,3.8
Vansbro,age 55-64 years,2005,4.1
Vansbro,age 55-64 years,2006,4.4
Vansbro,age 55-64 years,2007,4.6
Vansbro,age 55-64 years,2008,4.7
Vansbro,age 55-64 years,2009,4.5
Vansbro,age 55-64 years,2010,4.9
Vansbro,age 55-64 years,2011,4.9
Vansbro,age 55-64 years,2012,5.1
Vansbro,age 55-64 years,2013,5.3
Vansbro,age 55-64 years,2014,5.5
Vansbro,age 55-64 years,2015,5.6
Vansbro,age 55-64 years,2016,5.9
Vansbro,age 55-64 years,2017,5.7
Vansbro,age 55-64 years,2018,5.8
Vansbro,age 55-64 years,2019,5.7
Vansbro,age 55-64 years,2020,6.0
Vansbro,age 55-64 years,2021,6.1
Vansbro,age 55-64 years,2022,7.8
Vansbro,age 55-64 years,2023,5.5
Malung-Sälen,all 20-64 years of age,1997,3.3
Malung-Sälen,all 20-64 years of age,1998,3.4
Malung-Sälen,all 20-64 years of age,1999,3.7
Malung-Sälen,all 20-64 years of age,2000,3.8
Malung-Sälen,all 20-64 years of age,2001,3.9
Malung-Sälen,all 20-64 years of age,2002,4.0
Malung-Sälen,all 20-64 years of age,2003,4.0
Malung-Sälen,all 20-64 years of age,2004,4.0
Malung-Sälen,all 20-64 years of age,2005,4.2
Malung-Sälen,all 20-64 years of age,2006,4.5
Malung-Sälen,all 20-64 years of age,2007,4.6
Malung-Sälen,all 20-64 years of age,2008,4.7
Malung-Sälen,all 20-64 years of age,2009,4.6
Malung-Sälen,all 20-64 years of age,2010,4.9
Malung-Sälen,all 20-64 years of age,2011,4.9
Malung-Sälen,all 20-64 years of age,2012,4.9
Malung-Sälen,all 20-64 years of age,2013,4.9
Malung-Sälen,all 20-64 years of age,2014,5.1
Malung-Sälen,all 20-64 years of age,2015,5.3
Malung-Sälen,all 20-64 years of age,2016,5.4
Malung-Sälen,all 20-64 years of age,2017,5.6
Malung-Sälen,all 20-64 years of age,2018,5.6
Malung-Sälen,all 20-64 years of age,2019,5.8
Malung-Sälen,all 20-64 years of age,2020,5.9
Malung-Sälen,all 20-64 years of age,2021,6.4
Malung-Sälen,all 20-64 years of age,2022,6.8
Malung-Sälen,all 20-64 years of age,2023,5.7
Malung-Sälen,20-24 years,1997,2.3
Malung-Sälen,20-24 years,1998,2.4
Malung-Sälen,20-24 years,1999,2.4
Malung-Sälen,20-24 years,2000,2.6
Malung-Sälen,20-24 years,2001,2.7
Malung-Sälen,20-24 years,2002,2.7
Malung-Sälen,20-24 years,2003,2.7
Malung-Sälen,20-24 years,2004,2.6
Malung-Sälen,20-24 years,2005,2.7
Malung-Sälen,20-24 years,2006,2.9
Malung-Sälen,20-24 years,2007,3.0
Malung-Sälen,20-24 years,2008,3.0
Malung-Sälen,20-24 years,2009,2.9
Malung-Sälen,20-24 years,2010,3.1
Malung-Sälen,20-24 years,2011,3.2
Malung-Sälen,20-24 years,2012,3.2
Malung-Sälen,20-24 years,2013,3.1
Malung-Sälen,20-24 years,2014,3.3
Malung-Sälen,20-24 years,2015,3.4
Malung-Sälen,20-24 years,2016,3.6
Malung-Sälen,20-24 years,2017,3.8
Malung-Sälen,20-24 years,2018,3.9
Malung-Sälen,20-24 years,2019,3.9
Malung-Sälen,20-24 years,2020,4.2
Malung-Sälen,20-24 years,2021,4.5
Malung-Sälen,20-24 years,2022,4.7
Malung-Sälen,20-24 years,2023,4.0
Malung-Sälen,age 25-34 years,1997,3.2
Malung-Sälen,age 25-34 years,1998,3.3
Malung-Sälen,age 25-34 years,1999,3.4
Malung-Sälen,age 25-34 years,2000,3.7
Malung-Sälen,age 25-34 years,2001,3.7
Malung-Sälen,age 25-34 years,2002,3.9
Malung-Sälen,age 25-34 years,2003,3.9
Malung-Sälen,age 25-34 years,2004,3.8
Malung-Sälen,age 25-34 years,2005,3.9
Malung-Sälen,age 25-34 years,2006,4.1
Malung-Sälen,age 25-34 years,2007,4.2
Malung-Sälen,age 25-34 years,2008,4.2
Malung-Sälen,age 25-34 years,2009,4.1
Malung-Sälen,age 25-34 years,2010,4.3
Malung-Sälen,age 25-34 years,2011,4.4
Malung-Sälen,age 25-34 years,2012,4.3
Malung-Sälen,age 25-34 years,2013,4.4
Malung-Sälen,age 25-34 years,2014,4.4
Malung-Sälen,age 25-34 years,2015,4.6
Malung-Sälen,age 25-34 years,2016,4.8
Malung-Sälen,age 25-34 years,2017,4.9
Malung-Sälen,age 25-34 years,2018,5.0
Malung-Sälen,age 25-34 years,2019,5.1
Malung-Sälen,age 25-34 years,2020,5.4
Malung-Sälen,age 25-34 years,2021,5.7
Malung-Sälen,age 25-34 years,2022,6.1
Malung-Sälen,age 25-34 years,2023,5.1
Malung-Sälen,age 35-44 years,1997,3.5
Malung-Sälen,age 35-44 years,1998,3.5
Malung-Sälen,age 35-44 years,1999,3.7
Malung-Sälen,age 35-44 years,2000,4.0
Malung-Sälen,age 35-44 years,2001,4.2
Malung-Sälen,age 35-44 years,2002,4.3
Malung-Sälen,age 35-44 years,2003,4.3
Malung-Sälen,age 35-44 years,2004,4.3
Malung-Sälen,age 35-44 years,2005,4.4
Malung-Sälen,age 35-44 years,2006,4.9
Malung-Sälen,age 35-44 years,2007,5.0
Malung-Sälen,age 35-44 years,2008,5.1
Malung-Sälen,age 35-44 years,2009,5.1
Malung-Sälen,age 35-44 years,2010,5.3
Malung-Sälen,age 35-44 years,2011,5.3
Malung-Sälen,age 35-44 years,2012,5.3
Malung-Sälen,age 35-44 years,2013,5.3
Malung-Sälen,age 35-44 years,2014,5.5
Malung-Sälen,age 35-44 years,2015,5.7
Malung-Sälen,age 35-44 years,2016,5.8
Malung-Sälen,age 35-44 years,2017,6.1
Malung-Sälen,age 35-44 years,2018,6.1
Malung-Sälen,age 35-44 years,2019,6.1
Malung-Sälen,age 35-44 years,2020,6.2
Malung-Sälen,age 35-44 years,2021,6.6
Malung-Sälen,age 35-44 years,2022,7.0
Malung-Sälen,age 35-44 years,2023,6.0
Malung-Sälen,age 45-54 years,1997,3.5
Malung-Sälen,age 45-54 years,1998,3.6
Malung-Sälen,age 45-54 years,1999,4.1
Malung-Sälen,age 45-54 years,2000,4.0
Malung-Sälen,age 45-54 years,2001,4.1
Malung-Sälen,age 45-54 years,2002,4.3
Malung-Sälen,age 45-54 years,2003,4.2
Malung-Sälen,age 45-54 years,2004,4.3
Malung-Sälen,age 45-54 years,2005,4.5
Malung-Sälen,age 45-54 years,2006,4.7
Malung-Sälen,age 45-54 years,2007,5.1
Malung-Sälen,age 45-54 years,2008,5.0
Malung-Sälen,age 45-54 years,2009,5.0
Malung-Sälen,age 45-54 years,2010,5.5
Malung-Sälen,age 45-54 years,2011,5.6
Malung-Sälen,age 45-54 years,2012,5.5
Malung-Sälen,age 45-54 years,2013,5.5
Malung-Sälen,age 45-54 years,2014,5.7
Malung-Sälen,age 45-54 years,2015,6.0
Malung-Sälen,age 45-54 years,2016,6.1
Malung-Sälen,age 45-54 years,2017,6.2
Malung-Sälen,age 45-54 years,2018,6.2
Malung-Sälen,age 45-54 years,2019,6.7
Malung-Sälen,age 45-54 years,2020,6.6
Malung-Sälen,age 45-54 years,2021,7.2
Malung-Sälen,age 45-54 years,2022,7.5
Malung-Sälen,age 45-54 years,2023,6.5
Malung-Sälen,age 55-64 years,1997,3.3
Malung-Sälen,age 55-64 years,1998,3.4
Malung-Sälen,age 55-64 years,1999,3.9
Malung-Sälen,age 55-64 years,2000,3.8
Malung-Sälen,age 55-64 years,2001,4.0
Malung-Sälen,age 55-64 years,2002,4.0
Malung-Sälen,age 55-64 years,2003,4.1
Malung-Sälen,age 55-64 years,2004,4.1
Malung-Sälen,age 55-64 years,2005,4.3
Malung-Sälen,age 55-64 years,2006,4.6
Malung-Sälen,age 55-64 years,2007,4.8
Malung-Sälen,age 55-64 years,2008,4.9
Malung-Sälen,age 55-64 years,2009,4.9
Malung-Sälen,age 55-64 years,2010,4.9
Malung-Sälen,age 55-64 years,2011,5.0
Malung-Sälen,age 55-64 years,2012,5.0
Malung-Sälen,age 55-64 years,2013,5.0
Malung-Sälen,age 55-64 years,2014,5.4
Malung-Sälen,age 55-64 years,2015,5.5
Malung-Sälen,age 55-64 years,2016,5.6
Malung-Sälen,age 55-64 years,2017,5.9
Malung-Sälen,age 55-64 years,2018,5.9
Malung-Sälen,age 55-64 years,2019,6.0
Malung-Sälen,age 55-64 years,2020,6.2
Malung-Sälen,age 55-64 years,2021,6.9
Malung-Sälen,age 55-64 years,2022,7.2
Malung-Sälen,age 55-64 years,2023,6.1
Gagnef,all 20-64 years of age,1997,3.4
Gagnef,all 20-64 years of age,1998,3.6
Gagnef,all 20-64 years of age,1999,3.7
Gagnef,all 20-64 years of age,2000,4.0
Gagnef,all 20-64 years of age,2001,4.4
Gagnef,all 20-64 years of age,2002,4.3
Gagnef,all 20-64 years of age,2003,4.3
Gagnef,all 20-64 years of age,2004,4.3
Gagnef,all 20-64 years of age,2005,4.4
Gagnef,all 20-64 years of age,2006,4.6
Gagnef,all 20-64 years of age,2007,5.0
